Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [  ],Simulation Terminal Condition
19049,90,5.61458333333333,8.75,35,125,50000,54.4650202574633,135.324101053172,0.0114993812914085,COMPLETE
1905,20,1.5625,12.5,20,250,10000,1.06789764388765,14.972078604086,0.00356629721272039,COMPLETE
19050,90,5.61458333333333,8.75,35,125,500000,541.622975172352,135.324101053172,0.114354664301084,COMPLETE
19051,90,5.61458333333333,8.75,35,125,5000000,2765.82440313764,135.324101053172,0.583957726379508,COMPLETE
19052,90,5.61458333333333,8.75,35,125,50000000,805.845218376445,135.324101053172,0.170140787319349,COMPLETE
19053,90,5.61458333333333,8.75,35,375,50000,80.0021530506252,135.324101053172,0.0168911212685484,COMPLETE
19054,90,5.61458333333333,8.75,35,375,500000,522.465880660709,135.324101053172,0.110309963074801,COMPLETE
19055,90,5.61458333333333,8.75,35,375,5000000,2373.21220002404,135.324101053172,0.501064203125112,COMPLETE
19056,90,5.61458333333333,8.75,35,375,50000000,902.175185344709,135.324101053172,0.190479254370687,COMPLETE
19057,90,5.61458333333333,8.75,35,625,50000,67.9333239256157,135.324101053172,0.0143429891427677,COMPLETE
19058,90,5.61458333333333,8.75,35,625,500000,524.668979955729,135.324101053172,0.110775110773204,COMPLETE
19059,90,5.61458333333333,8.75,35,625,5000000,2303.52567938862,135.324101053172,0.486351055716551,COMPLETE
1906,20,1.5625,12.5,20,250,100000,10.9738663948201,14.972078604086,0.0366477717790809,COMPLETE
19060,90,5.61458333333333,8.75,35,625,50000000,912.930969086716,135.324101053172,0.19275015884759,COMPLETE
19061,90,5.61458333333333,8.75,35,875,50000,76.6108076852601,135.324101053172,0.0161750952161788,COMPLETE
19062,90,5.61458333333333,8.75,35,875,500000,520.927128242696,135.324101053172,0.109985081147204,COMPLETE
19063,90,5.61458333333333,8.75,35,875,5000000,2325.14882585488,135.324101053172,0.490916422712837,COMPLETE
19064,90,5.61458333333333,8.75,35,875,50000000,1019.5510094115,135.324101053172,0.215261203389652,COMPLETE
19065,90,5.61458333333333,8.75,45,125,50000,38.0093828074244,135.324101053172,0.00624170376675336,COMPLETE
19066,90,5.61458333333333,8.75,45,125,500000,322.472481455862,135.324101053172,0.052954758891381,COMPLETE
19067,90,5.61458333333333,8.75,45,125,5000000,2824.15018661821,135.324101053172,0.463767300484788,COMPLETE
19068,90,5.61458333333333,8.75,45,125,50000000,2350.20046275267,135.324101053172,0.385937734251331,COMPLETE
19069,90,5.61458333333333,8.75,45,375,50000,30.6383925442444,135.324101053172,0.00503127796416953,COMPLETE
1907,20,1.5625,12.5,20,250,1000000,45.0264716158205,14.972078604086,0.15036813794022,COMPLETE
19070,90,5.61458333333333,8.75,45,375,500000,381.763836322631,135.324101053172,0.0626912777631248,COMPLETE
19071,90,5.61458333333333,8.75,45,375,5000000,2479.00899813551,135.324101053172,0.407090004062247,COMPLETE
19072,90,5.61458333333333,8.75,45,375,50000000,2685.76725421756,135.324101053172,0.441042772838661,COMPLETE
19073,90,5.61458333333333,8.75,45,625,50000,37.111207260074,135.324101053172,0.00609421003538956,COMPLETE
19074,90,5.61458333333333,8.75,45,625,500000,379.817607946133,135.324101053172,0.0623716782302911,COMPLETE
19075,90,5.61458333333333,8.75,45,625,5000000,2730.06697540934,135.324101053172,0.448317443359616,COMPLETE
19076,90,5.61458333333333,8.75,45,625,50000000,1825.54998125668,135.324101053172,0.299782352482204,COMPLETE
19077,90,5.61458333333333,8.75,45,875,50000,39.4190171047947,135.324101053172,0.00647318660214217,COMPLETE
19078,90,5.61458333333333,8.75,45,875,500000,348.675619180365,135.324101053172,0.0572577023057593,COMPLETE
19079,90,5.61458333333333,8.75,45,875,5000000,2901.3813118384,135.324101053172,0.476449795426624,COMPLETE
1908,20,1.5625,12.5,20,250,10000000,62.1736216182438,14.972078604086,0.207631896887303,COMPLETE
19080,90,5.61458333333333,8.75,45,875,50000000,2665.34899164087,135.324101053172,0.437689791626597,COMPLETE
19081,90,10.4635416666667,8.75,15,125,50000,292.502609921203,469.999615434674,0.041489765851643,COMPLETE
19082,90,10.4635416666667,8.75,15,125,500000,1560.29129579811,469.999615434674,0.221318095385403,COMPLETE
19083,90,10.4635416666667,8.75,15,125,5000000,898.419756000909,469.999615434674,0.12743553065393,COMPLETE
19084,90,10.4635416666667,8.75,15,125,50000000,93.3758365011541,469.999615434674,0.0132448103409328,COMPLETE
19085,90,10.4635416666667,8.75,15,375,50000,275.914609627644,469.999615434674,0.0391368560833775,COMPLETE
19086,90,10.4635416666667,8.75,15,375,500000,1588.75494673539,469.999615434674,0.225355495984969,COMPLETE
19087,90,10.4635416666667,8.75,15,375,5000000,883.58381035585,469.999615434674,0.125331139478866,COMPLETE
19088,90,10.4635416666667,8.75,15,375,50000000,81.9382011964254,469.999615434674,0.011622449395786,COMPLETE
19089,90,10.4635416666667,8.75,15,625,50000,255.192891828281,469.999615434674,0.036197602926727,COMPLETE
1909,20,1.5625,12.5,20,250,100000000,8.02061561539245,14.972078604086,0.02678524414507,COMPLETE
19090,90,10.4635416666667,8.75,15,625,500000,1432.49855436543,469.999615434674,0.203191450563295,COMPLETE
19091,90,10.4635416666667,8.75,15,625,5000000,860.766224869472,469.999615434674,0.122094599882229,COMPLETE
19092,90,10.4635416666667,8.75,15,625,50000000,92.5171644527749,469.999615434674,0.0131230127876043,COMPLETE
19093,90,10.4635416666667,8.75,15,875,50000,297.368403593006,469.999615434674,0.0421799499159147,COMPLETE
19094,90,10.4635416666667,8.75,15,875,500000,1708.52219814295,469.999615434674,0.242343772496189,COMPLETE
19095,90,10.4635416666667,8.75,15,875,5000000,723.964742590529,469.999615434674,0.102690118433534,COMPLETE
19096,90,10.4635416666667,8.75,15,875,50000000,91.165051641184,469.999615434674,0.0129312235793883,COMPLETE
19097,90,10.4635416666667,8.75,25,125,50000,257.68879935674,469.999615434674,0.0219309795918381,COMPLETE
19098,90,10.4635416666667,8.75,25,125,500000,1774.98710613419,469.999615434674,0.151062856040221,COMPLETE
19099,90,10.4635416666667,8.75,25,125,5000000,3682.47304152407,469.999615434674,0.313402217414019,COMPLETE
191,20,1.4375,5,30,750,100000,32.8472345801814,5.06894693219936,0.216003014824286,COMPLETE
1910,20,1.5625,12.5,20,500,10000,1.10350747257591,14.972078604086,0.00368521800398094,COMPLETE
19100,90,10.4635416666667,8.75,25,125,50000000,574.551627142317,469.999615434674,0.0488980508301863,COMPLETE
19101,90,10.4635416666667,8.75,25,375,50000,238.28850871819,469.999615434674,0.0202798896758936,COMPLETE
19102,90,10.4635416666667,8.75,25,375,500000,1934.261457069,469.999615434674,0.16461813104082,COMPLETE
19103,90,10.4635416666667,8.75,25,375,5000000,4417.55751104057,469.999615434674,0.375962648986854,COMPLETE
19104,90,10.4635416666667,8.75,25,375,50000000,610.677934775024,469.999615434674,0.0519726327188796,COMPLETE
19105,90,10.4635416666667,8.75,25,625,50000,235.863653756603,469.999615434674,0.0200735188720073,COMPLETE
19106,90,10.4635416666667,8.75,25,625,500000,1805.44707987015,469.999615434674,0.153655196351631,COMPLETE
19107,90,10.4635416666667,8.75,25,625,5000000,3994.32657369452,469.999615434674,0.339942965272464,COMPLETE
19108,90,10.4635416666667,8.75,25,625,50000000,518.065071536548,469.999615434674,0.0440906804621464,COMPLETE
19109,90,10.4635416666667,8.75,25,875,50000,256.379318230008,469.999615434674,0.0218195342983758,COMPLETE
1911,20,1.5625,12.5,20,500,100000,6.93371252307504,14.972078604086,0.0231554772935228,COMPLETE
19110,90,10.4635416666667,8.75,25,875,500000,1948.56875677898,469.999615434674,0.165835774565634,COMPLETE
19111,90,10.4635416666667,8.75,25,875,5000000,3862.49939122832,469.999615434674,0.328723621414552,COMPLETE
19112,90,10.4635416666667,8.75,25,875,50000000,612.252627151685,469.999615434674,0.0521066492010169,COMPLETE
19113,90,10.4635416666667,8.75,35,125,50000,205.652137406655,469.999615434674,0.0125016599195335,COMPLETE
19114,90,10.4635416666667,8.75,35,125,500000,1441.62042665904,469.999615434674,0.0876365718072087,COMPLETE
19115,90,10.4635416666667,8.75,35,125,5000000,5694.37027681083,469.999615434674,0.34616261009639,COMPLETE
19116,90,10.4635416666667,8.75,35,125,50000000,1842.7205792454,469.999615434674,0.112019579757144,COMPLETE
19117,90,10.4635416666667,8.75,35,375,50000,206.445614444606,469.999615434674,0.0125498956451989,COMPLETE
19118,90,10.4635416666667,8.75,35,375,500000,1556.11127431021,469.999615434674,0.0945965074503949,COMPLETE
19119,90,10.4635416666667,8.75,35,375,5000000,6465.14597267378,469.999615434674,0.39301831383686,COMPLETE
1912,20,1.5625,12.5,20,500,1000000,44.9274782032055,14.972078604086,0.150037544522857,COMPLETE
19120,90,10.4635416666667,8.75,35,375,50000000,2054.09348229693,469.999615434674,0.124869006869732,COMPLETE
19121,90,10.4635416666667,8.75,35,625,50000,188.719561989593,469.999615434674,0.0114723231856907,COMPLETE
19122,90,10.4635416666667,8.75,35,625,500000,1761.11592117973,469.999615434674,0.107058806210844,COMPLETE
19123,90,10.4635416666667,8.75,35,625,5000000,6926.55262725788,469.999615434674,0.421067373540109,COMPLETE
19124,90,10.4635416666667,8.75,35,625,50000000,1716.37246189518,469.999615434674,0.10433883685554,COMPLETE
19125,90,10.4635416666667,8.75,35,875,50000,202.114267774781,469.999615434674,0.0122865916808317,COMPLETE
19126,90,10.4635416666667,8.75,35,875,500000,1788.57562065864,469.999615434674,0.108728090219788,COMPLETE
19127,90,10.4635416666667,8.75,35,875,5000000,6313.62658715717,469.999615434674,0.383807401405642,COMPLETE
19128,90,10.4635416666667,8.75,35,875,50000000,1667.78711514298,469.999615434674,0.101385317919009,COMPLETE
19129,90,10.4635416666667,8.75,45,125,50000,168.493891996137,469.999615434674,0.00796662079725827,COMPLETE
1913,20,1.5625,12.5,20,500,10000000,53.4260754345566,14.972078604086,0.178419032010612,COMPLETE
19130,90,10.4635416666667,8.75,45,125,500000,1202.1215523168,469.999615434674,0.0568379449608714,COMPLETE
19131,90,10.4635416666667,8.75,45,125,5000000,6686.35185903431,469.999615434674,0.316139826476265,COMPLETE
19132,90,10.4635416666667,8.75,45,125,50000000,3370.83312616819,469.999615434674,0.159377583180489,COMPLETE
19133,90,10.4635416666667,8.75,45,375,50000,129.182280043995,469.999615434674,0.00610791421958088,COMPLETE
19134,90,10.4635416666667,8.75,45,375,500000,1281.04001572697,469.999615434674,0.0605693174423472,COMPLETE
19135,90,10.4635416666667,8.75,45,375,5000000,5318.12067133949,469.999615434674,0.251447991619742,COMPLETE
19136,90,10.4635416666667,8.75,45,375,50000000,3752.13490800113,469.999615434674,0.177406050973562,COMPLETE
19137,90,10.4635416666667,8.75,45,625,50000,139.844137390158,469.999615434674,0.00661202136236854,COMPLETE
19138,90,10.4635416666667,8.75,45,625,500000,1252.14685771227,469.999615434674,0.0592032095626403,COMPLETE
19139,90,10.4635416666667,8.75,45,625,5000000,7170.22404245938,469.999615434674,0.339017962615332,COMPLETE
1914,20,1.5625,12.5,20,500,100000000,8.61180846400509,14.972078604086,0.0287595620211841,COMPLETE
19140,90,10.4635416666667,8.75,45,625,50000000,4106.34250923659,469.999615434674,0.194153468990436,COMPLETE
19141,90,10.4635416666667,8.75,45,875,50000,146.843304912855,469.999615434674,0.00694295153965411,COMPLETE
19142,90,10.4635416666667,8.75,45,875,500000,1497.95551914425,469.999615434674,0.0708253780051325,COMPLETE
19143,90,10.4635416666667,8.75,45,875,5000000,7917.95571733244,469.999615434674,0.374371735035457,COMPLETE
19144,90,10.4635416666667,8.75,45,875,50000000,4306.26675942319,469.999615434674,0.203606159948809,COMPLETE
19145,90,15.3125,8.75,15,125,50000,453.125211382053,1006.54290039549,0.0300119820164651,COMPLETE
19146,90,15.3125,8.75,15,125,500000,2501.45263417827,1006.54290039549,0.165679484580034,COMPLETE
19147,90,15.3125,8.75,15,125,5000000,1096.7508904876,1006.54290039549,0.0726414403238822,COMPLETE
19148,90,15.3125,8.75,15,125,50000000,122.252251304553,1006.54290039549,0.00809717110295825,COMPLETE
19149,90,15.3125,8.75,15,375,50000,515.281992885277,1006.54290039549,0.0341288313151091,COMPLETE
1915,20,1.5625,12.5,20,750,10000,0.734715904817435,14.972078604086,0.00245362024955214,COMPLETE
19150,90,15.3125,8.75,15,375,500000,2652.19573696105,1006.54290039549,0.175663699044782,COMPLETE
19151,90,15.3125,8.75,15,375,5000000,1150.97221565065,1006.54290039549,0.0762326980928749,COMPLETE
19152,90,15.3125,8.75,15,375,50000000,124.825468567088,1006.54290039549,0.00826760379632377,COMPLETE
19153,90,15.3125,8.75,15,625,50000,497.094276671335,1006.54290039549,0.0329241986921117,COMPLETE
19154,90,15.3125,8.75,15,625,500000,2621.81964700041,1006.54290039549,0.173651790100566,COMPLETE
19155,90,15.3125,8.75,15,625,5000000,1112.55650744001,1006.54290039549,0.0736882986310776,COMPLETE
19156,90,15.3125,8.75,15,625,50000000,131.314953571168,1006.54290039549,0.00869742386006404,COMPLETE
19157,90,15.3125,8.75,15,875,50000,490.444007985619,1006.54290039549,0.0324837293931477,COMPLETE
19158,90,15.3125,8.75,15,875,500000,2737.33596070995,1006.54290039549,0.181302817769243,COMPLETE
19159,90,15.3125,8.75,15,875,5000000,1161.53661619759,1006.54290039549,0.076932413295793,COMPLETE
1916,20,1.5625,12.5,20,750,100000,9.19140789047903,14.972078604086,0.0306951630883457,COMPLETE
19160,90,15.3125,8.75,15,875,50000000,115.758398767855,1006.54290039549,0.0076670617630817,COMPLETE
19161,90,15.3125,8.75,25,125,50000,441.047656781662,1006.54290039549,0.017527227368386,COMPLETE
19162,90,15.3125,8.75,25,125,500000,3138.72186858569,1006.54290039549,0.124732760714021,COMPLETE
19163,90,15.3125,8.75,25,125,5000000,5364.91941283579,1006.54290039549,0.213201818252467,COMPLETE
19164,90,15.3125,8.75,25,125,50000000,833.683915418966,1006.54290039549,0.0331305864893147,COMPLETE
19165,90,15.3125,8.75,25,375,50000,467.432754578255,1006.54290039549,0.0185757707652437,COMPLETE
19166,90,15.3125,8.75,25,375,500000,3257.42074708699,1006.54290039549,0.12944985239306,COMPLETE
19167,90,15.3125,8.75,25,375,5000000,4968.69645774321,1006.54290039549,0.197455923867364,COMPLETE
19168,90,15.3125,8.75,25,375,50000000,794.845673139669,1006.54290039549,0.0315871553145864,COMPLETE
19169,90,15.3125,8.75,25,625,50000,418.654691064826,1006.54290039549,0.0166373312414335,COMPLETE
1917,20,1.5625,12.5,20,750,1000000,43.8180388031565,14.972078604086,0.146332516552505,COMPLETE
19170,90,15.3125,8.75,25,625,500000,3225.22398020948,1006.54290039549,0.128170353352737,COMPLETE
19171,90,15.3125,8.75,25,625,5000000,5423.42486089155,1006.54290039549,0.215526823894364,COMPLETE
19172,90,15.3125,8.75,25,625,50000000,725.268593678309,1006.54290039549,0.0288221632041052,COMPLETE
19173,90,15.3125,8.75,25,875,50000,413.99097584693,1006.54290039549,0.0164519952675346,COMPLETE
19174,90,15.3125,8.75,25,875,500000,3189.15712742273,1006.54290039549,0.126737057155522,COMPLETE
19175,90,15.3125,8.75,25,875,5000000,5510.36662644093,1006.54290039549,0.218981888373591,COMPLETE
19176,90,15.3125,8.75,25,875,50000000,761.024872154839,1006.54290039549,0.0302431171828171,COMPLETE
19177,90,15.3125,8.75,35,125,50000,358.455892888097,1006.54290039549,0.0101750227790944,COMPLETE
19178,90,15.3125,8.75,35,125,500000,3081.25074888034,1006.54290039549,0.0874634709039268,COMPLETE
19179,90,15.3125,8.75,35,125,5000000,10989.2664502793,1006.54290039549,0.311938061768833,COMPLETE
1918,20,1.5625,12.5,20,750,10000000,64.2570996814336,14.972078604086,0.214589775343209,COMPLETE
19180,90,15.3125,8.75,35,125,50000000,2267.1615601339,1006.54290039549,0.0643549763748789,COMPLETE
19181,90,15.3125,8.75,35,375,50000,370.153246251048,1006.54290039549,0.010507060386188,COMPLETE
19182,90,15.3125,8.75,35,375,500000,2988.71260587002,1006.54290039549,0.0848367105918594,COMPLETE
19183,90,15.3125,8.75,35,375,5000000,10594.7190839774,1006.54290039549,0.300738557117903,COMPLETE
19184,90,15.3125,8.75,35,375,50000000,2552.11567451348,1006.54290039549,0.072443599444926,COMPLETE
